file,segment,fft_n,record,nominal_elapsed_s,selected,valid,bb_hz,dticks,peak,y1,y2,y3,den
test1/10323407.txt,1,2048,74,73.3504000000001,True,True,1000.75,10048,205,120033,367810,69029,-546558
test1/10323407.txt,1,2048,75,74.35520000000011,True,True,1000.755,10048,205,119524,367817,69760,-546350
test1/10323407.txt,1,2048,76,75.36000000000011,True,True,1000.754,10048,205,119065,368737,68692,-549717
test1/10323407.txt,1,2048,77,76.36480000000012,True,True,1000.753,10048,205,119314,368065,69001,-547815
test1/10323407.txt,1,2048,78,77.36960000000012,True,True,1000.757,10048,205,119050,368530,69394,-548616
test1/10323407.txt,1,2048,79,78.37440000000012,True,True,1000.756,10048,205,119584,368330,70061,-547015
test1/10323407.txt,1,2048,80,79.37920000000013,True,True,1000.756,10048,205,119456,366736,70074,-543942
test1/10323407.txt,1,2048,81,80.38400000000013,True,True,1000.756,10048,205,119057,366925,69588,-545205
test1/10323407.txt,1,2048,82,81.38880000000013,True,True,1000.751,10048,205,119277,366292,68868,-544439
test1/10323407.txt,1,2048,83,82.39360000000013,True,True,1000.758,10048,205,119236,369940,69610,-551034
test1/10323407.txt,1,2048,84,83.39840000000014,True,True,1000.762,10048,205,118400,369953,69745,-551761
test1/10323407.txt,1,2048,85,84.40320000000014,True,True,1000.75,10048,205,119953,367925,68896,-547001
test1/10323407.txt,1,2048,86,85.40800000000014,True,True,1000.751,10048,205,119952,368825,69121,-548577
test1/10323407.txt,1,2048,87,86.41280000000015,True,True,1000.751,10048,205,120025,367025,69473,-544552
test1/10323407.txt,1,2048,88,87.41760000000015,True,True,1000.752,10048,205,120130,367749,69620,-545748
test1/10323407.txt,1,2048,89,88.42240000000015,True,True,1000.759,10048,205,118378,365300,69914,-542308
test1/10323407.txt,1,2048,90,89.42720000000016,True,True,1000.758,10048,205,118589,368100,69200,-548411
test1/10323408.txt,1,2048,1,0,False,True,1000.759,277276,205,119125,368705,70160,-548125
