#idx,value
2120,-16
2121,-30
2122,-11
2123,25
2124,47
2125,35
2126,0
2127,-28
2128,-25
2129,7
2130,39
2131,45
2132,19
2133,-17
2134,-31
2135,-12
2136,24
2137,47
2138,35
2139,0
2140,-28
2141,-25
2142,7
2143,39
2144,45
2145,19
2146,-17
2147,-31
2148,-11
2149,25
2150,48
2151,35
2152,1
2153,-28
2154,-25
2155,7
2156,39
2157,45
2158,19
2159,-16
2160,-31
2161,-11
2162,25
2163,47
2164,35
2165,-1
2166,-29
2167,-25
2168,6
2169,39
2170,45
2171,18
2172,-18
2173,-31
2174,-11
2175,25
2176,47
2177,34
2178,0
2179,-28
2180,-25
2181,7
2182,39
2183,45
2184,18
2185,-18
2186,-31
2187,-11
2188,25
2189,47
2190,35
2191,-1
2192,-27
2193,-24
2194,7
2195,40
2196,44
2197,18
2198,-18
2199,-31
2200,-11
2201,26
2202,48
2203,35
2204,-1
2205,-29
2206,-24
2207,7
2208,41
2209,45
2210,18
2211,-18
2212,-31
2213,-10
2214,25
2215,47
2216,34
2217,-1
2218,-28
2219,-25
2220,8
2221,40
2222,44
2223,18
2224,-18
2225,-30
2226,-10
2227,27
2228,47
2229,35
2230,0
2231,-29
2232,-24
2233,8
2234,39
2235,45
2236,17
2237,-18
2238,-31
2239,-10
2240,26
2241,47
2242,34
2243,-2
2244,-28
2245,-24
2246,9
2247,41
2248,44
2249,18
2250,-18
2251,-31
2252,-10
2253,27
2254,47
2255,33
2256,-1
2257,-28
2258,-24
2259,9
2260,40
2261,45
2262,17
2263,-18
2264,-31
2265,-10
2266,26
2267,48
2268,34
2269,-2
2270,-29
2271,-24
2272,8
2273,41
2274,44
2275,18
2276,-18
2277,-30
2278,-10
2279,27
2280,47
2281,34
2282,-2
2283,-29
2284,-24
2285,9
2286,41
2287,46
2288,17
2289,-18
2290,-31
2291,-9
2292,27
2293,47
2294,34
2295,-1
2296,-29
2297,-24
2298,9
2299,42
2300,44
2301,17
2302,-18
2303,-32
2304,-9
2305,28
2306,48
2307,34
2308,-2
2309,-29
2310,-24
2311,9
2312,40
2313,44
2314,16
2315,-19
2316,-30
2317,-9
2318,27
2319,48
2320,33
2321,-2
2322,-29
2323,-24
2324,9
2325,41
2326,45
2327,16
2328,-20
2329,-32
2330,-9
2331,27
2332,46
2333,33
2334,-3
2335,-29
2336,-23
2337,10
2338,41
2339,44
2340,16
2341,-19
2342,-30
2343,-9
2344,27
2345,47
2346,33
2347,-3
2348,-29
2349,-23
2350,9
2351,41
2352,44
2353,17
2354,-18
2355,-30
2356,-8
2357,27
2358,47
2359,33
2360,-3
2361,-29
2362,-23
2363,10
2364,41
2365,43
2366,16
2367,-19
2368,-30
2369,-8
2370,28
2371,48
2372,33
2373,-4
2374,-30
2375,-23
2376,10
2377,41
2378,45
2379,15
2380,-19
2381,-31
2382,-8
2383,28
2384,47
2385,32
2386,-2
2387,-29
2388,-22
2389,11
2390,41
2391,43
2392,16
2393,-20
2394,-30
2395,-8
2396,29
2397,47
2398,32
2399,-3
2400,-29
2401,-22
2402,11
2403,42
2404,44
2405,16
2406,-19
2407,-30
2408,-8
2409,28
2410,47
2411,32
2412,-4
2413,-29
2414,-22
2415,11
